"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#BaltimoreUprising  [@Kamm341] https://t.co/Eg7KZ8dp8u",FALSE,3,NA,2015-05-05 17:30:14,FALSE,NA,"595641665639030788",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","irisenchanted",0,FALSE,FALSE,NA,NA
"#BlackLivesMatter Toronto protest call attention to #BaltimoreUprising, police violence in Canada and carding: http://t.co/9U6VtCUfhN",FALSE,0,NA,2015-05-05 17:30:13,FALSE,NA,"595641661729955841",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","rabbleca",2,FALSE,FALSE,NA,NA
"RT @benjancewicz: AJ+ perfectly sums up what happened yesterday in Baltimore https://t.co/7agnm8hqqd
#BaltimoreUprising",FALSE,0,NA,2015-05-05 17:30:11,FALSE,NA,"595641654159237121",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","crazypastor",1,TRUE,FALSE,NA,NA
".@DrMChatelain's #Ferguson syllabus has great relevance in the wake of the #BaltimoreUprising: http://t.co/ROpHKh7pCN",FALSE,0,NA,2015-05-05 17:30:09,FALSE,NA,"595641643728052224",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","UMBmentoring",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/KQbKxOPaoN Please RT",FALSE,0,NA,2015-05-05 17:30:03,FALSE,NA,"595641621695303680",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","4charitytweets",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/z7C4ZaPriL #Movement #Baltimore",FALSE,0,NA,2015-05-05 17:30:03,FALSE,NA,"595641619497488386",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","quotecalendars",0,FALSE,FALSE,NA,NA
"RT Spread #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/nOOFqRqn8t",FALSE,0,NA,2015-05-05 17:30:02,FALSE,NA,"595641617354203136",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","pay4followers",0,FALSE,FALSE,NA,NA
"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:30:02,FALSE,NA,"595641616423067650",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","shop4autistic",0,FALSE,FALSE,NA,NA
"RT @jacquelineetmar: 10 Things All White Folks Need to Consider about the #BaltimoreUprising #Ethics&amp;Values http://t.co/hxl9uJzdva",FALSE,0,NA,2015-05-05 17:30:02,FALSE,NA,"595641616406315010",NA,"<a href=""https://twitter.com/HealthStory"" rel=""nofollow"">HealthStory</a>","walteretbell",10,TRUE,FALSE,NA,NA
"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:30:01,FALSE,NA,"595641613344473090",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","ClevelandPost",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT",FALSE,0,NA,2015-05-05 17:29:59,FALSE,NA,"595641604586807296",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","blogging4water",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:29:59,FALSE,NA,"595641603529842689",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","fashiongreens",0,FALSE,FALSE,NA,NA
"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/sv3jq1VWA9",FALSE,0,NA,2015-05-05 17:29:59,FALSE,NA,"595641602347008000",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","clicks4h2o",0,FALSE,FALSE,NA,NA
"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:29:58,FALSE,NA,"595641601017380864",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","click4h2o",0,FALSE,FALSE,NA,NA
"RT @Infinity_x33: This probably the best poster I've ever seen.... #BaltimoreUprising http://t.co/VkHW6QeOCy",FALSE,0,NA,2015-05-05 17:29:58,FALSE,NA,"595641600434434048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NewJetJoe_12",3266,TRUE,FALSE,NA,NA
"#Baltimore #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/4T0vIfWLOx",FALSE,0,NA,2015-05-05 17:29:58,FALSE,NA,"595641599213891586",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","wordpresspupil",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT #Baltimore #FreddieGray",FALSE,0,NA,2015-05-05 17:29:57,FALSE,NA,"595641597397749760",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","socmedaffiliate",0,FALSE,FALSE,NA,NA
"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/XmSSSkrmnr",FALSE,0,NA,2015-05-05 17:29:57,FALSE,NA,"595641595703209988",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","waterlovers4h2o",0,FALSE,FALSE,NA,NA
"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/lgfErJRJt0",FALSE,0,NA,2015-05-05 17:29:56,FALSE,NA,"595641589701148673",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","wateraffiliate",0,FALSE,FALSE,NA,NA
",Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/cNnUcUdwJ9",FALSE,0,NA,2015-05-05 17:29:55,FALSE,NA,"595641588627431424",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","waterblogs",0,FALSE,FALSE,NA,NA
"...different sides of the same coin

#JusticeForFreddie 
#FreddieGray 
#BlackLivesMatter
#BaltimoreUpRising
#ALIST http://t.co/MLDu0oG6HS",FALSE,0,NA,2015-05-05 17:29:55,FALSE,NA,"595641586026942464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AList_AL",0,FALSE,FALSE,NA,NA
"* #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *",FALSE,0,NA,2015-05-05 17:29:54,FALSE,NA,"595641583028023296",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","free4followers",0,FALSE,FALSE,NA,NA
"RT @TheFinalCall: New Edition! A Step Toward Justice http://t.co/mkdP5Js4op #BaltimoreUprising #MarilynMosby http://t.co/GpdIzrn7Jw",FALSE,0,NA,2015-05-05 17:29:54,FALSE,NA,"595641582788968451",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TerrenceHanton",64,TRUE,FALSE,NA,NA
"#Baltimore Anti-Profiling: #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/NkFhvPRWRA",FALSE,0,NA,2015-05-05 17:29:53,FALSE,NA,"595641579953610753",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","usagivingtoday",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/lxBQ66PeMe Please RT",FALSE,0,NA,2015-05-05 17:29:53,FALSE,NA,"595641577059528704",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","FB4Charity",0,FALSE,FALSE,NA,NA
"Please RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:29:47,FALSE,NA,"595641553974140928",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","worldbandage",0,FALSE,FALSE,NA,NA
"RT #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/2Z5Rkjue1v RT",FALSE,0,NA,2015-05-05 17:29:47,FALSE,NA,"595641552363479042",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Books4Nets",0,FALSE,FALSE,NA,NA
"#Baltimore #FreddieGray #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:29:46,FALSE,NA,"595641550161453056",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","sociallygiven",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT",FALSE,0,NA,2015-05-05 17:29:44,FALSE,NA,"595641539407282176",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","boostingsocial",0,FALSE,FALSE,NA,NA
"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:29:43,FALSE,NA,"595641537586962434",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","blogsaffiliate",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:29:42,FALSE,NA,"595641534030213121",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","rockfashions",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/wyuXz42DnL #Movement #Baltimore",FALSE,0,NA,2015-05-05 17:29:42,FALSE,NA,"595641533401038850",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","amazingauctions",0,FALSE,FALSE,NA,NA
"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT",FALSE,0,NA,2015-05-05 17:29:42,FALSE,NA,"595641532885118976",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","prgetsocial",0,FALSE,FALSE,NA,NA
"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:29:42,FALSE,NA,"595641532327288832",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","auctions4nets",0,FALSE,FALSE,NA,NA
"Please RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:29:42,FALSE,NA,"595641531811438593",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","profilepics4u",0,FALSE,FALSE,NA,NA
"#Baltimore #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/LSeXlaE8ry",FALSE,0,NA,2015-05-05 17:29:41,FALSE,NA,"595641526824337408",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","owlysocial",0,FALSE,FALSE,NA,NA
"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:29:38,FALSE,NA,"595641517206851584",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","travelingdeal",0,FALSE,FALSE,NA,NA
"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:29:38,FALSE,NA,"595641515839496193",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","traveling4nets",0,FALSE,FALSE,NA,NA
"* #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/HtLWwkFzKI *",FALSE,0,NA,2015-05-05 17:29:37,FALSE,NA,"595641509627731970",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","AutomationRobot",0,FALSE,FALSE,NA,NA
"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:29:36,FALSE,NA,"595641509023752192",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","linksharings",0,FALSE,FALSE,NA,NA
"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:29:36,FALSE,NA,"595641508231049216",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","addfollowplus",0,FALSE,FALSE,NA,NA
"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/JuFNm4jarR",FALSE,0,NA,2015-05-05 17:29:36,FALSE,NA,"595641507157270529",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","love4charity",0,FALSE,FALSE,NA,NA
"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:29:36,FALSE,NA,"595641506859511811",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","etraveldeal",0,FALSE,FALSE,NA,NA
"RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT",FALSE,0,NA,2015-05-05 17:29:36,FALSE,NA,"595641505659953153",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","lasttrav",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT",FALSE,0,NA,2015-05-05 17:29:34,FALSE,NA,"595641499699798020",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","getblogtools",0,FALSE,FALSE,NA,NA
"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:29:32,FALSE,NA,"595641490384232448",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","greencitypromo",0,FALSE,FALSE,NA,NA
"RT @amconmag: Let the voices of Sandtown speak for themselves in the #BaltimoreUprising : http://t.co/sgsg2Rm90W http://t.co/b3CRaN9uER",FALSE,0,NA,2015-05-05 17:29:25,FALSE,NA,"595641459430285312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cultiv8Hope",11,TRUE,FALSE,NA,NA
"RT @amconmag: Let the voices of Sandtown speak for themselves in the #BaltimoreUprising : http://t.co/sgsg2Rm90W http://t.co/b3CRaN9uER",FALSE,0,NA,2015-05-05 17:29:09,FALSE,NA,"595641392069812225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blackrepublican",11,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 17:29:05,FALSE,NA,"595641377519710209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ego__invictus",611,TRUE,FALSE,NA,NA
"RT @TheFinalCall: New Edition! A Step Toward Justice http://t.co/mkdP5Js4op #BaltimoreUprising #MarilynMosby http://t.co/GpdIzrn7Jw",FALSE,0,NA,2015-05-05 17:28:54,FALSE,NA,"595641331285889025",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","allhiphopcom",64,TRUE,FALSE,NA,NA
"I'm standing in solidarity at the Seattle march on May 9th #BlackLivesMatter #BaltimoreUprising",FALSE,0,NA,2015-05-05 17:28:48,FALSE,NA,"595641307525177345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ohheysociety",0,FALSE,FALSE,NA,NA
"RT @ImportantCool: Live! @austingmackell interviews Gerald Horne with Houston University on #BlackLivesMatter #BaltimoreUprising https://t.…",FALSE,0,NA,2015-05-05 17:28:41,FALSE,NA,"595641276214673408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","URoniMoFo",20,TRUE,FALSE,NA,NA
"RT @Crutch4: Race, Riot, and Rebellion: A Bibliography http://t.co/gWDX2ia8Cp #BaltimoreUprising #BlkTwitterstorians",FALSE,0,NA,2015-05-05 17:28:35,FALSE,NA,"595641250281324545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WorldProfessor1",16,TRUE,FALSE,NA,NA
"RT @Infinity_x33: This probably the best poster I've ever seen.... #BaltimoreUprising http://t.co/VkHW6QeOCy",FALSE,0,NA,2015-05-05 17:28:33,FALSE,NA,"595641244589633536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamaicanBelle_",3266,TRUE,FALSE,NA,NA
"Young people in Baltimore have poorer health &amp; more pessimistic than poor youth in Nigeria &amp; India http://t.co/WJ74CnH2Vb #BaltimoreUprising",FALSE,0,NA,2015-05-05 17:28:29,FALSE,NA,"595641225295876098",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ah_blackwell",0,FALSE,FALSE,NA,NA
"RT @city_paper: A roundup of events to build community and continue the #BaltimoreUprising: http://t.co/5tJqULRq93",FALSE,0,NA,2015-05-05 17:28:28,FALSE,NA,"595641223261593602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashmarphe",7,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 17:28:18,FALSE,NA,"595641180924305408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imlorehatake",611,TRUE,FALSE,NA,NA
"RT @Infinity_x33: This probably the best poster I've ever seen.... #BaltimoreUprising http://t.co/VkHW6QeOCy",FALSE,0,NA,2015-05-05 17:28:16,FALSE,NA,"595641172414046209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_SelfMinded",3266,TRUE,FALSE,NA,NA
"RT @ImportantCool: Live! @austingmackell interviews Gerald Horne with Houston University on #BlackLivesMatter #BaltimoreUprising https://t.…",FALSE,0,NA,2015-05-05 17:28:04,FALSE,NA,"595641119687475203",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","stopdesahucios1",20,TRUE,FALSE,NA,NA
"RT @ImportantCool: Live! @austingmackell interviews Gerald Horne with Houston University on #BlackLivesMatter #BaltimoreUprising https://t.…",FALSE,0,NA,2015-05-05 17:28:03,FALSE,NA,"595641118638874624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Watch25s",20,TRUE,FALSE,NA,NA
"RT @ImportantCool: Live! @austingmackell interviews Gerald Horne with Houston University on #BlackLivesMatter #BaltimoreUprising https://t.…",FALSE,0,NA,2015-05-05 17:28:03,FALSE,NA,"595641118366240768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","glassbeadian",20,TRUE,FALSE,NA,NA
"RT @ImportantCool: Live! @austingmackell interviews Gerald Horne with Houston University on #BlackLivesMatter #BaltimoreUprising https://t.…",FALSE,0,NA,2015-05-05 17:28:03,FALSE,NA,"595641118311772160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OccupyBP",20,TRUE,FALSE,NA,NA
"RT @ImportantCool: Live! @austingmackell interviews Gerald Horne with Houston University on #BlackLivesMatter #BaltimoreUprising https://t.…",FALSE,0,NA,2015-05-05 17:28:03,FALSE,NA,"595641117825171456",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AudioviSol15M",20,TRUE,FALSE,NA,NA
"RT @ImportantCool: Live! @austingmackell interviews Gerald Horne with Houston University on #BlackLivesMatter #BaltimoreUprising https://t.…",FALSE,0,NA,2015-05-05 17:28:03,FALSE,NA,"595641117560983554",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OccupyWSRadio",20,TRUE,FALSE,NA,NA
"RT @ImportantCool: Live! @austingmackell interviews Gerald Horne with Houston University on #BlackLivesMatter #BaltimoreUprising https://t.…",FALSE,0,NA,2015-05-05 17:28:03,FALSE,NA,"595641117326053376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OWSLivestream",20,TRUE,FALSE,NA,NA
"RT @ImportantCool: Live! @austingmackell interviews Gerald Horne with Houston University on #BlackLivesMatter #BaltimoreUprising https://t.…",FALSE,0,NA,2015-05-05 17:28:03,FALSE,NA,"595641116973727744",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GlobalRevLive",20,TRUE,FALSE,NA,NA
"RT @ImportantCool: Live! @austingmackell interviews Gerald Horne with Houston University on #BlackLivesMatter #BaltimoreUprising https://t.…",FALSE,0,NA,2015-05-05 17:28:03,FALSE,NA,"595641116294283266",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OccupyLA",20,TRUE,FALSE,NA,NA
"RT @ImportantCool: Live! @austingmackell interviews Gerald Horne with Houston University on #BlackLivesMatter #BaltimoreUprising https://t.…",FALSE,0,NA,2015-05-05 17:28:03,FALSE,NA,"595641115979710465",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","owsmediagroup",20,TRUE,FALSE,NA,NA
"RT @ImportantCool: Live! @austingmackell interviews Gerald Horne with Houston University on #BlackLivesMatter #BaltimoreUprising https://t.…",FALSE,0,NA,2015-05-05 17:28:03,FALSE,NA,"595641115753218048",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","acampadazgz",20,TRUE,FALSE,NA,NA
"RT @ImportantCool: Live! @austingmackell interviews Gerald Horne with Houston University on #BlackLivesMatter #BaltimoreUprising https://t.…",FALSE,0,NA,2015-05-05 17:28:03,FALSE,NA,"595641115442880513",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","vladteichberg",20,TRUE,FALSE,NA,NA
"RT @ImportantCool: Live! @austingmackell interviews Gerald Horne with Houston University on #BlackLivesMatter #BaltimoreUprising https://t.…",FALSE,0,NA,2015-05-05 17:28:02,FALSE,NA,"595641115174383616",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nikkyschiller",20,TRUE,FALSE,NA,NA
