"","score","text"
"1271",-1,"#Baltimore #Cops say #Fuck the #Law in #arrest of #Journalist https://t.co/jZTw89Vv0W … http://t.co/dUqXfDM1hN #BaltimoreUprising #Maryland"
"1272",0,"RT @MaybachMusicGrp: TeamRT: icon @Wale visits Baltimore school following riots #BaltimoreRiots #BaltimoreUprising http://t.co/erapAcXHfO h…"
"1273",2,"RT @LatestAnonNews: NYPD came and tried to run over protesters peaceful #BaltimoreUprising solidarity demo last night. http://t.co/imwdK7ST…"
"1274",0,"RT @Aut0nomous: #DefendDenver saolidarity march w  #BaltimoreUprising and #Ayotzinapa has dispersed under heavy militarized police repressi…"
"1275",0,"RT @MaybachMusicGrp: TeamRT: icon @Wale visits Baltimore school following riots #BaltimoreRiots #BaltimoreUprising http://t.co/erapAcXHfO h…"
"1276",-1,"RT @RealAlexJones: VIDEO: ""Racist"" Facts White People Daren't Talk About - https://t.co/G2DghwMBJF #BaltimoreUprising"
"1277",-1,"RT @PrisonPlanet: ""Racist"" fact: Blacks commit eight times more crimes against whites than vice-versa. https://t.co/iESw5rV3xw #BaltimoreUp…"
"1278",2,"RT @LatestAnonNews: NYPD came and tried to run over protesters peaceful #BaltimoreUprising solidarity demo last night. http://t.co/imwdK7ST…"
"1279",2,"RT @BaltimoreBrew: Shortchanging youth programs, closing rec centers helped lead to #BaltimoreUprising, says #Baltimore councilman. http://…"
"1280",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1281",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1282",0,"RT @mdawriter: To Ts who don't shy away from #BaltimoreUprising and #Ferguson in the classroom bc pretending this isn't ""schoolwork"" is to …"
"1283",-2,"For your daily dose of what the fuck... I'm sure these are the same folks condemning #BaltimoreUprising as violent. https://t.co/vhcJE6I1z6"
"1284",0,"RT @MaybachMusicGrp: TeamRT: icon @Wale visits Baltimore school following riots #BaltimoreRiots #BaltimoreUprising http://t.co/erapAcXHfO h…"
"1285",0,"Basic concept for new @BaltimorePolice recruitment drive...

#BlackLivesMatter #BaltimoreUprising #TheWorldIsWatching http://t.co/sitQAJtemn"
"1286",0,"RT @amconmag: Let the voices of Sandtown speak for themselves in the #BaltimoreUprising : http://t.co/sgsg2Rm90W http://t.co/b3CRaN9uER"
"1287",-1,"RT @Dickster363: Hay @deray your Blackness is overpowering today. 

Now it’s hate white women day.

#BaltimoreUprising  https://t.co/gjcIKy…"
"1288",0,"RT @MOVEprofPHD: The movement is continuous and IT IS BEING TELEVISED.#BlackLivesMatter #EthiopianJews #Ferguson #BaltimoreUprising  https:…"
"1289",1,"RT @doug69: #BaltimoreUprising this is his arrest records..so worth destroying Baltimore.. http://t.co/kHWo40bqLJ"
"1290",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1291",0,"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE"
"1292",-1,"RT @PrisonPlanet: ""Racist"" fact: Blacks commit eight times more crimes against whites than vice-versa. https://t.co/iESw5rV3xw #BaltimoreUp…"
"1293",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1294",0,"RT @MOVEprofPHD: The movement is continuous and IT IS BEING TELEVISED.#BlackLivesMatter #EthiopianJews #Ferguson #BaltimoreUprising  https:…"
"1295",0,"RT @MaybachMusicGrp: TeamRT: icon @Wale visits Baltimore school following riots #BaltimoreRiots #BaltimoreUprising http://t.co/erapAcXHfO h…"
"1296",0,"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE"
"1297",-2,"RT @TheRoot: The #BaltimoreUprising is one incident in the bloody history of police brutality in #Baltimore http://t.co/lq0zQzvgYI http://t…"
"1298",0,"RT @TheRoot: #LorettaLynch to be in Baltimore for official meetings following #BaltimoreUprising http://t.co/REJ9O2E9Jy http://t.co/JP8J27h…"
"1299",0,"#BaltimoreUprising https://t.co/DpFEdeAuMd"
"1300",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1301",0,"RT truthout: Don't Call It a Curfew: Martial Law in the United States http://t.co/ddgbJ1Ed6O Sheeyahshee #BaltimoreUprising"
"1302",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1303",0,"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE"
"1304",-3,"RT @lex_looper: The curfew was another way of saying ""We are going to oppress you even more for complaining about us killing you."" #Baltimo…"
"1305",0,"RT @jacquelineetmar: 10 Things All White Folks Need to Consider about the #BaltimoreUprising #Ethics&amp;Values http://t.co/hxl9uJzdva"
"1306",0,"RT @brooklynsingh: Must read by @RobinDGKelley on #BaltimoreUprising, #FreddieGray, &amp; #MLK. http://t.co/9biPy8MhVO"
"1307",0,"RT @jusPlainNish: ""@FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/7sLpaBGs1f"" &lt;----- This Is E…"
"1308",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1309",-2,"RT @TheRoot: The #BaltimoreUprising is one incident in the bloody history of police brutality in #Baltimore http://t.co/lq0zQzvgYI http://t…"
"1310",0,"* ##BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *"
"1311",0,"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT #Baltimore"
"1312",0,"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1313",0,"#BaltimoreRiots #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1314",0,"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1315",-1,"RT @TheAnonMessages: ALL HE DID WAS STAND HIS GROUND. HE DID NOTHING WRONG. #BaltimoreUprising http://t.co/3tpIuHD7OG"
"1316",0,"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/SepLQTDjWo"
"1317",0,"#Baltimore #FreddieGray #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1318",0,"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT #Baltimore"
"1319",0,"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/2yLxOrEZ4r Please RT"
"1320",0,",Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/lgfErJRJt0"
"1321",0,"RT Spread #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/HcxfbC6vKZ RT"
"1322",0,"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1323",0,"Please RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1324",-1,"“@truthout: Don't Call It a Curfew: Martial Law in the United States http://t.co/imbVp0nCg8 @Sheeyahshee #BaltimoreUprising” RACISM run riot"
"1325",0,"Please RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1326",0,"Please RT #Baltimore #FreddieGray #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1327",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT"
"1328",0,"* ##BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *"
"1329",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/t1kDJlUkiJ Movement #Baltimore"
"1330",0,"Please RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1331",0,"RT #Baltimore #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/8BQUOsfql5 RT"
"1332",0,"* #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *"
"1333",0,"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/FBervCEDFw"
"1334",-1,"RT @RaymondHarvey: RT""@nixiane: #austerite #repression #polqc #polmtl #BaltimoreUprising http://t.co/yl1Sirx37A"""
"1335",0,"* #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *"
"1336",0,"RT #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/gu2J43VWpx"
"1337",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Movement #Baltimore"
"1338",0,"* ##BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *"
"1339",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT"
"1340",0,"#Baltimore #FreddieGray #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1341",0,"#Baltimore Anti-Profiling: #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter!"
"1342",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/rmDeiyoTQu RT"
"1343",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/I21YhvOjB6 #Movement #Baltimore"
"1344",0,"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/cZuyfHXo8y RT"
"1345",0,"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/ywfAokwNHX RT"
"1346",0,"Spread #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/p8HArDMWVy Please RT #Baltimore"
"1347",0,"RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT"
"1348",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Movement #Baltimore #FreddieGray"
"1349",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/S0ttUf0mff c ,CT Please RT #Baltimore"
"1350",0,"RT Spread #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/IdCnYg0kEx"
"1351",0,"* ##BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/UrmZXNf7vQ *"
"1352",0,"Please RT #Baltimore #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/nWsdyd2OMz"
"1353",0,"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT #Baltimore"
"1354",0,"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/NguG01jfcL Please RT"
"1355",0,"#Baltimore #FreddieGray #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1356",0,"#Baltimore #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/WOsFi8h1fj"
"1357",0,"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/wyuXz42DnL"
"1358",0,"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter"
"1359",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Movement #Baltimore #FreddieGray"
"1360",0,"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/AQEhUbtdyE"
"1361",0,"* ##BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *"
"1362",0,"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/8woRU34RSX Please RT"
"1363",0,"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/h01jiEXu94 #Movement #Baltimore"
"1364",0,"Please RT Spread #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/SECTajF7bZ"
"1365",0,"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT #Baltimore #FreddieGray"
"1366",0,"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/uhunsoRHBc Please RT #Baltimore"
"1367",0,"RT @MaybachMusicGrp: TeamRT: icon @Wale visits Baltimore school following riots #BaltimoreRiots #BaltimoreUprising http://t.co/erapAcXHfO h…"
"1368",0,"RT @_EugeneJunior: This one's for #Baltimore #BaltimoreUprising 
https://t.co/SBL2QYoehm"
"1369",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1370",-1,"so my convo with my Dad (who lives in Bmore) went like this: Property damage v. Death of black lives. #capitalism #BaltimoreUprising"
"1371",-1,"""Death of Freddie Gray"" #Wikipedia edit by GoingBatty #BaltimoreUprising http://t.co/HQd7empCrR"
"1372",0,"Cant make this stuff up. #BaltimoreUprising #FreddieGray  https://t.co/D40IMjSpyg"
"1373",0,"TeamRT: icon @Wale visits Baltimore school following riots #BaltimoreRiots #BaltimoreUprising http://t.co/erapAcXHfO http://t.co/PwZ74mAFUJ"
"1374",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1375",-1,"RT @TheAnonMessages: ALL HE DID WAS STAND HIS GROUND. HE DID NOTHING WRONG. #BaltimoreUprising http://t.co/3tpIuHD7OG"
"1376",0,"#BaltimoreRiots #BaltimoreUprising #ccot #tcot http://t.co/KqGW5xibQp"
"1377",-1,"@sarafromABC2 explored the economic impact of the civil unrest n #Baltimore. #BaltimoreUprising http://t.co/vfbK8YKwLi"
"1378",0,"RT @truthout: Don't Call It a Curfew: Martial Law in the United States http://t.co/9Shkoggmd9 @Sheeyahshee #BaltimoreUprising"
"1379",-1,"To Ts who don't shy away from #BaltimoreUprising and #Ferguson in the classroom bc pretending this isn't ""schoolwork"" is to be complicit..."
"1380",1,"RT @JLownLaw: Fox sees a ""war on Christmas"" in saying ""happy holidays"" but dismisses role of #policebrutality in #BaltimoreUprising http://…"
"1381",0,"RT @TheRoot: #Baltimore’s young protesters speak out: ‘We are not thugs’ #BaltimoreUprising http://t.co/5NoTrBZyyC http://t.co/FqmUBQzuwG"
"1382",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1383",0,"RT @ericahltn: That time #BaltimorePolice said criminals set a library on fire &amp; reporters on site said otherwise #BaltimoreUprising http:/…"
"1384",1,"RT @selinasorrels: #BaltimoreUprising...

""Now the LORD is the SPIRIT-
 &amp; Where the SPIRIT of the LORD Is~
THERE is FREEDOM""........ http:/…"
"1385",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1386",0,"From @UVGKassi, I urge you to read and help. #badd #freeolinka #BaltimoreUprising #DallastoBaltimore http://t.co/vWbZzRAsR2"
"1387",0,"From @UVGKassi, I urge you to read and help. #badd #freeolinka #BaltimoreUprising #DallastoBaltimore http://t.co/KMRDdnWwzK"
"1388",0,"From @UVGKassi, I urge you to read and help. #badd #freeolinka #BaltimoreUprising #DallastoBaltimore http://t.co/IWuBeVfhkE"
"1389",-1,"Hay @deray your Blackness is overpowering today. 

Now it’s hate white women day.

#BaltimoreUprising  https://t.co/gjcIKyjsbD"
"1390",2,"RT @lsarsour: #RealTalk this is for the advocates on behalf of their beloved destroyed property. #BaltimoreUprising http://t.co/DGTXtz4VyR"
"1391",0,"Coming4Blood dropping today! #BaltimoreRiots #BaltimoreUprising #BlackGold #chicago #bangeralert http://t.co/PC5MhAYipT"
"1392",-6,"That's that bullshit fuck CVS, fuck Rite Aid, fuck those cars, fuck those abandon buildings, fuck those liquor stores #BaltimoreUprising"
"1393",-1,"RT @TheRoot: #AllenBullock smashes cop car &amp; faces life in prison while cops out on bail #BaltimoreUprising http://t.co/BiIjU4OJU8 http://t…"
"1394",1,"RT @USPATRIOT5: THE GREATEST THREAT TO AMERICA IS PROGRESSIVE LIBERALS #StopTheHate #BaltimoreUprising #Ferguson #Tcot #TeaParty http://t.c…"
"1395",-2,"RT @TheRoot: The #BaltimoreUprising is one incident in the bloody history of police brutality in #Baltimore http://t.co/lq0zQzvgYI http://t…"
"1396",1,"RT @ryankohls: WATCH: An eloquent discussion on #BaltimoreUprising: http://t.co/RDszYFWuL4 (ft. @dwatkinsworld @SmartBlackMan @InnerHarborP…"
"1397",0,"RT @truthout: Don't Call It a Curfew: Martial Law in the United States http://t.co/9Shkoggmd9 @Sheeyahshee #BaltimoreUprising"
"1398",0,"@MayorSRB You built that!! #BaltimoreBurning #BaltimoreUprising #Democrats"
"1399",-1,"""Death of Freddie Gray"" #Wikipedia edit by GoingBatty #BaltimoreUprising http://t.co/lJNvp3h9EV"
"1400",0,"This one's for #Baltimore #BaltimoreUprising 
https://t.co/SBL2QYoehm"
"1401",0,"""New York City"" #Wikipedia edit by IronGargoyle #BaltimoreUprising http://t.co/iulmqySPhn"
"1402",0,"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB"
"1403",0,"RT @benjancewicz: These are not riots. #BaltimoreUprising http://t.co/QYt9kRm8Pc"
"1404",0,"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE"
"1405",1,"RT @Rebelutionary_Z: Gilmore Homes/ #FreddieGray Mural in progress. #Healing #BaltimoreUprising #BlackSpring http://t.co/DOaFl3Qh5P"
"1406",-1,"RT @RealAlexJones: VIDEO: ""Racist"" Facts White People Daren't Talk About - https://t.co/G2DghwMBJF #BaltimoreUprising"
"1407",-1,"RT @ThePatriot143: Wiping out Racism 1 Roll of Toilet paper at a time. #BaltimoreUprising #BaltimoreRiots #FreddieGray http://t.co/CYIjLEEj…"
"1408",0,"#BaltimoreUprising http://t.co/q2KiP1MgMv"
"1409",0,"RT @bassem_masri: Donald Rumsfeld justifying looting in post Saddam Iraq... #BaltimoreUprising #Ferguson http://t.co/vKYHTiud3y http://t.co…"
"1410",0,"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE"
"1411",0,"RT @deray: Watch the @BaltimorePolice assault this peaceful protestor last night. He left on a stretcher. #BaltimoreUprising http://t.co/6b…"
"1412",0,"""New York City"" #Wikipedia edit by Hunenmensch #BaltimoreUprising http://t.co/ScPlZAQygu"
"1413",0,"#BaltimoreUprising http://t.co/ZZFk01SI1R"
"1414",0,"#BaltimoreUprising http://t.co/wvm3qq7EFH"
"1415",0,"""New York City"" #Wikipedia edit by IronGargoyle #BaltimoreUprising http://t.co/1Lq6xrtys7"
"1416",0,"RT @deray: Watch the @BaltimorePolice assault this peaceful protestor last night. He left on a stretcher. #BaltimoreUprising http://t.co/6b…"
"1417",-2,"RT @TheRoot: The #BaltimoreUprising is one incident in the bloody history of police brutality in #Baltimore http://t.co/lq0zQzvgYI http://t…"
"1418",0,"RT @deray: Watch the @BaltimorePolice assault this peaceful protestor last night. He left on a stretcher. #BaltimoreUprising http://t.co/6b…"
"1419",0,"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE"
"1420",-2,"RT @TheRoot: The #BaltimoreUprising is one incident in the bloody history of police brutality in #Baltimore http://t.co/lq0zQzvgYI http://t…"
"1421",-2,"486 thugs arrested in #BaltimoreUprising yet are still talking about one dead thug. #UniteBlue"
"1422",-2,"RT @TheRoot: The #BaltimoreUprising is one incident in the bloody history of police brutality in #Baltimore http://t.co/lq0zQzvgYI http://t…"
"1423",0,"#BaltimoreUprising http://t.co/arX8kjBQfT"
"1424",-2,"RT @TheRoot: The #BaltimoreUprising is one incident in the bloody history of police brutality in #Baltimore http://t.co/lq0zQzvgYI http://t…"
"1425",-1,"RT @Bipartisanism: Conservatives: ""If #FreddieGray obeyed the law he would be alive.""

Reality: HE BROKE NO LAWS.

#BaltimoreUprising http:…"
"1426",0,"RT @TheFinalCall: New Edition! A Step Toward Justice http://t.co/mkdP5Js4op #BaltimoreUprising #MarilynMosby http://t.co/GpdIzrn7Jw"
"1427",0,"""New York City"" #Wikipedia edit by Hunenmensch #BaltimoreUprising http://t.co/QYnKLwFuuc"
